time,heart_rate
2024-11-28T15:11:19Z,68
2024-11-28T15:11:29Z,68
2024-11-28T15:11:44Z,68
2024-11-28T15:11:49Z,68
2024-11-28T15:12:04Z,69
2024-11-28T15:12:09Z,70
2024-11-28T15:12:14Z,71
2024-11-28T15:12:29Z,71
2024-11-28T15:12:34Z,70
2024-11-28T15:12:39Z,68
2024-11-28T15:12:54Z,68
2024-11-28T15:12:59Z,68
2024-11-28T15:13:14Z,71
2024-11-28T15:13:19Z,73
2024-11-28T15:13:34Z,74
2024-11-28T15:13:44Z,75
2024-11-28T15:13:54Z,76
2024-11-28T15:13:59Z,77
2024-11-28T15:14:04Z,78
2024-11-28T15:14:19Z,79
2024-11-28T15:14:34Z,80
2024-11-28T15:14:49Z,82
2024-11-28T15:14:54Z,89
2024-11-28T15:14:59Z,87
2024-11-28T15:15:04Z,85
2024-11-28T15:15:09Z,84
2024-11-28T15:15:24Z,84
2024-11-28T15:15:34Z,86
2024-11-28T15:15:39Z,87
2024-11-28T15:15:44Z,89
2024-11-28T15:15:49Z,89
2024-11-28T15:15:54Z,90
2024-11-28T15:15:59Z,91
2024-11-28T15:16:04Z,90
2024-11-28T15:16:14Z,91
2024-11-28T15:16:29Z,92
2024-11-28T15:16:39Z,91
2024-11-28T15:16:44Z,89
2024-11-28T15:16:54Z,89
2024-11-28T15:17:04Z,90
2024-11-28T15:17:09Z,89
2024-11-28T15:17:14Z,90
2024-11-28T15:17:24Z,92
2024-11-28T15:17:29Z,93
2024-11-28T15:17:34Z,95
2024-11-28T15:17:39Z,94
2024-11-28T15:17:54Z,94
2024-11-28T15:17:59Z,93
2024-11-28T15:18:04Z,92
2024-11-28T15:18:14Z,93
2024-11-28T15:18:24Z,92
2024-11-28T15:18:29Z,90
2024-11-28T15:18:34Z,89
2024-11-28T15:18:39Z,89
2024-11-28T15:18:49Z,86
2024-11-28T15:18:54Z,85
2024-11-28T15:19:09Z,84
2024-11-28T15:19:14Z,83
2024-11-28T15:19:29Z,83
2024-11-28T15:19:44Z,83
2024-11-28T15:19:49Z,85
2024-11-28T15:20:04Z,85
2024-11-28T15:20:09Z,86
2024-11-28T15:20:14Z,87
2024-11-28T15:20:29Z,87
2024-11-28T15:20:34Z,86
2024-11-28T15:20:39Z,85
2024-11-28T15:20:44Z,84
2024-11-28T15:20:49Z,82
2024-11-28T15:20:54Z,84
2024-11-28T15:20:59Z,85
2024-11-28T15:21:14Z,86
2024-11-28T15:21:19Z,85
2024-11-28T15:21:24Z,84
2024-11-28T15:21:39Z,84
2024-11-28T15:21:54Z,84
2024-11-28T15:21:59Z,83
2024-11-28T15:22:04Z,82
2024-11-28T15:22:09Z,81
2024-11-28T15:22:14Z,80
2024-11-28T15:22:19Z,79
2024-11-28T15:22:34Z,79
2024-11-28T15:22:49Z,79
2024-11-28T15:23:04Z,79
2024-11-28T15:23:09Z,79
2024-11-28T15:23:14Z,80
2024-11-28T15:23:19Z,81
2024-11-28T15:23:24Z,82
2024-11-28T15:23:29Z,84
2024-11-28T15:23:34Z,83
2024-11-28T15:23:39Z,85
2024-11-28T15:23:44Z,86
2024-11-28T15:23:49Z,86
2024-11-28T15:24:04Z,85
2024-11-28T15:24:19Z,85
2024-11-28T15:24:24Z,84
2024-11-28T15:24:39Z,84
2024-11-28T15:24:44Z,86
2024-11-28T15:24:49Z,89
2024-11-28T15:24:59Z,89
2024-11-28T15:25:14Z,89
2024-11-28T15:25:19Z,89
2024-11-28T15:25:34Z,89
2024-11-28T15:25:44Z,89
2024-11-28T15:25:49Z,89
2024-11-28T15:25:54Z,90
2024-11-28T15:25:59Z,91
2024-11-28T15:26:04Z,92
2024-11-28T15:26:09Z,95
2024-11-28T15:26:14Z,96
2024-11-28T15:26:19Z,95
2024-11-28T15:26:24Z,94
2024-11-28T15:26:29Z,92
2024-11-28T15:26:34Z,91
2024-11-28T15:26:44Z,92
2024-11-28T15:26:49Z,94
2024-11-28T15:26:54Z,96
2024-11-28T15:27:04Z,95
2024-11-28T15:27:19Z,94
2024-11-28T15:27:24Z,93
2024-11-28T15:27:29Z,93
2024-11-28T15:27:44Z,94
2024-11-28T15:27:49Z,95
2024-11-28T15:27:54Z,96
2024-11-28T15:28:04Z,95
2024-11-28T15:28:09Z,96
2024-11-28T15:28:14Z,97
2024-11-28T15:28:19Z,98
2024-11-28T15:28:24Z,99
2024-11-28T15:28:29Z,100
2024-11-28T15:28:34Z,99
2024-11-28T15:28:44Z,98
2024-11-28T15:28:49Z,97
2024-11-28T15:29:04Z,97
2024-11-28T15:29:09Z,96
2024-11-28T15:29:14Z,95
2024-11-28T15:29:24Z,94
2024-11-28T15:29:29Z,92
2024-11-28T15:29:34Z,92
2024-11-28T15:29:44Z,93
2024-11-28T15:29:49Z,93
2024-11-28T15:29:54Z,92
2024-11-28T15:30:04Z,90
2024-11-28T15:30:09Z,89
2024-11-28T15:30:14Z,87
2024-11-28T15:30:19Z,86
2024-11-28T15:30:24Z,84
2024-11-28T15:30:34Z,82
2024-11-28T15:30:39Z,80
2024-11-28T15:30:44Z,81
2024-11-28T15:30:59Z,82
2024-11-28T15:31:09Z,78
2024-11-28T15:31:19Z,79
2024-11-28T15:31:24Z,81
2024-11-28T15:31:29Z,81
2024-11-28T15:31:44Z,80
2024-11-28T15:31:49Z,80
2024-11-28T15:31:54Z,81
2024-11-28T15:31:59Z,83
2024-11-28T15:32:04Z,84
2024-11-28T15:32:09Z,83
2024-11-28T15:32:19Z,83
2024-11-28T15:32:34Z,83
2024-11-28T15:32:39Z,81
2024-11-28T15:32:44Z,81
2024-11-28T15:32:49Z,81
2024-11-28T15:32:54Z,80
2024-11-28T15:33:09Z,78
2024-11-28T15:33:14Z,77
2024-11-28T15:33:29Z,78
2024-11-28T15:33:44Z,78
2024-11-28T15:33:54Z,80
2024-11-28T15:33:59Z,85
2024-11-28T15:34:04Z,87
2024-11-28T15:34:09Z,88
2024-11-28T15:34:14Z,93
2024-11-28T15:34:19Z,94
2024-11-28T15:34:24Z,93
2024-11-28T15:34:29Z,92
2024-11-28T15:34:34Z,91
2024-11-28T15:34:39Z,89
2024-11-28T15:34:54Z,89
2024-11-28T15:35:09Z,90
2024-11-28T15:35:14Z,91
2024-11-28T15:35:19Z,89
2024-11-28T15:35:34Z,89
2024-11-28T15:35:39Z,88
2024-11-28T15:35:44Z,85
2024-11-28T15:35:49Z,81
2024-11-28T15:35:54Z,79
2024-11-28T15:36:09Z,79
2024-11-28T15:36:24Z,79
2024-11-28T15:36:29Z,78
2024-11-28T15:36:34Z,78
2024-11-28T15:36:49Z,78
2024-11-28T15:37:04Z,78
2024-11-28T15:37:09Z,80
2024-11-28T15:37:19Z,80
2024-11-28T15:37:24Z,83
2024-11-28T15:37:29Z,84
2024-11-28T15:37:34Z,85
2024-11-28T15:37:39Z,87
2024-11-28T15:37:44Z,89
2024-11-28T15:37:49Z,90
2024-11-28T15:38:04Z,92
2024-11-28T15:38:09Z,94
2024-11-28T15:38:14Z,97
2024-11-28T15:38:19Z,99
2024-11-28T15:38:24Z,102
2024-11-28T15:38:29Z,98
2024-11-28T15:38:34Z,95
2024-11-28T15:38:39Z,96
2024-11-28T15:38:44Z,98
2024-11-28T15:38:49Z,94
2024-11-28T15:38:54Z,93
2024-11-28T15:39:09Z,93
2024-11-28T15:39:19Z,95
2024-11-28T15:39:34Z,98
2024-11-28T15:39:39Z,101
2024-11-28T15:39:44Z,100
2024-11-28T15:39:49Z,101
2024-11-28T15:39:59Z,100
2024-11-28T15:40:04Z,103
2024-11-28T15:40:09Z,106
2024-11-28T15:40:19Z,105
2024-11-28T15:40:24Z,104
2024-11-28T15:40:29Z,102
2024-11-28T15:40:34Z,100
2024-11-28T15:40:39Z,100
2024-11-28T15:40:44Z,101
2024-11-28T15:40:49Z,104
2024-11-28T15:40:54Z,103
2024-11-28T15:41:04Z,100
2024-11-28T15:41:14Z,99
2024-11-28T15:41:19Z,98
2024-11-28T15:41:24Z,98
2024-11-28T15:41:29Z,94
2024-11-28T15:41:34Z,93
2024-11-28T15:41:49Z,94
2024-11-28T15:41:54Z,95
2024-11-28T15:42:04Z,92
2024-11-28T15:42:09Z,88
2024-11-28T15:42:14Z,87
2024-11-28T15:42:19Z,85
2024-11-28T15:42:29Z,86
2024-11-28T15:42:39Z,85
2024-11-28T15:42:44Z,84
2024-11-28T15:42:59Z,84
2024-11-28T15:43:14Z,85
2024-11-28T15:43:24Z,86
2024-11-28T15:43:39Z,86
2024-11-28T15:43:54Z,87
2024-11-28T15:44:04Z,87
2024-11-28T15:44:14Z,88
2024-11-28T15:44:24Z,90
2024-11-28T15:44:29Z,94
2024-11-28T15:44:39Z,93
2024-11-28T15:44:54Z,94
2024-11-28T15:45:04Z,95
2024-11-28T15:45:14Z,94
2024-11-28T15:45:29Z,94
2024-11-28T15:45:44Z,94
2024-11-28T15:45:59Z,94
2024-11-28T15:46:09Z,93
2024-11-28T15:46:19Z,92
2024-11-28T15:46:24Z,93
2024-11-28T15:46:29Z,93
2024-11-28T15:46:39Z,92
2024-11-28T15:46:44Z,94
2024-11-28T15:46:49Z,96
2024-11-28T15:46:54Z,97
2024-11-28T15:47:04Z,98
2024-11-28T15:47:09Z,100
2024-11-28T15:47:14Z,100
2024-11-28T15:47:19Z,99
2024-11-28T15:47:24Z,98
2024-11-28T15:47:29Z,97
2024-11-28T15:47:44Z,96
2024-11-28T15:47:49Z,95
2024-11-28T15:47:54Z,94
2024-11-28T15:48:04Z,93
2024-11-28T15:48:09Z,95
2024-11-28T15:48:14Z,93
2024-11-28T15:48:24Z,93
2024-11-28T15:48:39Z,92
2024-11-28T15:48:54Z,92
2024-11-28T15:49:04Z,91
2024-11-28T15:49:19Z,92
2024-11-28T15:49:24Z,93
2024-11-28T15:49:29Z,92
2024-11-28T15:49:39Z,93
2024-11-28T15:49:44Z,92
2024-11-28T15:49:49Z,92
2024-11-28T15:49:54Z,93
2024-11-28T15:50:04Z,94
2024-11-28T15:50:09Z,94
2024-11-28T15:50:14Z,93
2024-11-28T15:50:24Z,92
2024-11-28T15:50:29Z,91
2024-11-28T15:50:44Z,92
2024-11-28T15:50:49Z,92
2024-11-28T15:50:59Z,90
2024-11-28T15:51:04Z,89
2024-11-28T15:51:09Z,90
2024-11-28T15:51:24Z,91
2024-11-28T15:51:34Z,92
2024-11-28T15:51:49Z,92
2024-11-28T15:51:54Z,91
2024-11-28T15:52:09Z,91
2024-11-28T15:52:14Z,90
2024-11-28T15:52:19Z,90
2024-11-28T15:52:34Z,90
2024-11-28T15:52:39Z,89
2024-11-28T15:52:54Z,89
2024-11-28T15:53:09Z,89
2024-11-28T15:53:24Z,90
2024-11-28T15:53:29Z,91
2024-11-28T15:53:34Z,89
2024-11-28T15:53:39Z,88
2024-11-28T15:53:44Z,89
2024-11-28T15:53:49Z,90
2024-11-28T15:54:04Z,89
2024-11-28T15:54:14Z,88
2024-11-28T15:54:19Z,89
2024-11-28T15:54:34Z,89
2024-11-28T15:54:44Z,89
2024-11-28T15:54:49Z,90
2024-11-28T15:54:54Z,91
2024-11-28T15:54:59Z,90
2024-11-28T15:55:09Z,89
2024-11-28T15:55:14Z,88
2024-11-28T15:55:19Z,87
2024-11-28T15:55:24Z,86
2024-11-28T15:55:29Z,85
2024-11-28T15:55:39Z,84
2024-11-28T15:55:54Z,84
2024-11-28T15:55:59Z,84
2024-11-28T15:56:04Z,85
2024-11-28T15:56:09Z,86
2024-11-28T15:56:19Z,88
2024-11-28T15:56:24Z,89
2024-11-28T15:56:29Z,89
2024-11-28T15:56:44Z,90
2024-11-28T15:56:49Z,91
2024-11-28T15:56:54Z,92
2024-11-28T15:57:04Z,93
2024-11-28T15:57:09Z,94
2024-11-28T15:57:19Z,95
2024-11-28T15:57:34Z,95
2024-11-28T15:57:39Z,98
2024-11-28T15:57:44Z,99
2024-11-28T15:57:49Z,99
2024-11-28T15:57:54Z,98
2024-11-28T15:58:09Z,98
2024-11-28T15:58:14Z,98
2024-11-28T15:58:19Z,99
2024-11-28T15:58:34Z,99
2024-11-28T15:58:49Z,100
2024-11-28T15:59:04Z,100
2024-11-28T15:59:09Z,99
2024-11-28T15:59:19Z,100
2024-11-28T15:59:29Z,98
2024-11-28T15:59:34Z,95
2024-11-28T15:59:44Z,96
2024-11-28T15:59:59Z,96
2024-11-28T16:00:09Z,96
2024-11-28T16:00:14Z,95
2024-11-28T16:00:19Z,94
2024-11-28T16:00:29Z,93
2024-11-28T16:00:34Z,92
2024-11-28T16:00:39Z,93
2024-11-28T16:00:49Z,92
2024-11-28T16:00:59Z,93
2024-11-28T16:01:14Z,93
2024-11-28T16:01:24Z,94
2024-11-28T16:01:29Z,96
2024-11-28T16:01:34Z,98
2024-11-28T16:01:39Z,97
2024-11-28T16:01:44Z,96
2024-11-28T16:01:49Z,95
2024-11-28T16:01:54Z,94
2024-11-28T16:01:59Z,93
2024-11-28T16:02:04Z,92
2024-11-28T16:02:09Z,93
2024-11-28T16:02:24Z,93
2024-11-28T16:02:39Z,94
2024-11-28T16:02:44Z,95
2024-11-28T16:02:49Z,95
2024-11-28T16:03:04Z,95
2024-11-28T16:03:09Z,93
2024-11-28T16:03:19Z,94
2024-11-28T16:03:29Z,95
2024-11-28T16:03:44Z,95
2024-11-28T16:03:54Z,93
2024-11-28T16:04:04Z,91
2024-11-28T16:04:19Z,91
2024-11-28T16:04:29Z,92
2024-11-28T16:04:34Z,93
2024-11-28T16:04:39Z,94
2024-11-28T16:04:54Z,94
2024-11-28T16:06:43Z,70
2024-11-28T16:06:48Z,74
2024-11-28T16:06:53Z,77
2024-11-28T16:06:58Z,81
2024-11-28T16:07:03Z,82
2024-11-28T16:08:10Z,70
2024-11-28T16:08:29Z,73
2024-11-28T16:08:34Z,83
2024-11-28T16:08:49Z,84
2024-11-28T16:09:10Z,84
2024-11-28T16:09:29Z,84
2024-11-28T16:09:39Z,78
2024-11-28T16:09:44Z,73
2024-11-28T16:10:01Z,77
2024-11-28T16:10:06Z,76
2024-11-28T16:10:11Z,75
2024-11-28T16:10:21Z,75
2024-11-28T16:10:26Z,74
2024-11-28T16:10:41Z,74
2024-11-28T16:10:46Z,76
2024-11-28T16:10:56Z,77
2024-11-28T16:11:11Z,77
2024-11-28T16:11:16Z,78
2024-11-28T16:11:31Z,78
2024-11-28T16:11:41Z,77
2024-11-28T16:11:46Z,75
2024-11-28T16:12:03Z,74
2024-11-28T16:12:18Z,75
2024-11-28T16:12:23Z,76
2024-11-28T16:12:33Z,76
2024-11-28T16:12:38Z,77
2024-11-28T16:12:43Z,77
2024-11-28T16:12:48Z,78
2024-11-28T16:12:53Z,77
2024-11-28T16:13:08Z,76
2024-11-28T16:13:18Z,77
2024-11-28T16:13:23Z,78
2024-11-28T16:13:33Z,79
2024-11-28T16:13:38Z,81
2024-11-28T16:13:48Z,80
2024-11-28T16:13:58Z,77
2024-11-28T16:14:03Z,75
2024-11-28T16:14:08Z,76
2024-11-28T16:14:13Z,79
2024-11-28T16:14:18Z,79
2024-11-28T16:14:23Z,80
2024-11-28T16:14:38Z,81
2024-11-28T16:14:43Z,82
2024-11-28T16:14:53Z,80
2024-11-28T16:14:58Z,78
2024-11-28T16:15:03Z,76
2024-11-28T16:15:08Z,75
2024-11-28T16:15:13Z,76
2024-11-28T16:15:18Z,76
2024-11-28T16:15:33Z,76
2024-11-28T16:15:43Z,77
2024-11-28T16:15:48Z,78
2024-11-28T16:16:03Z,78
2024-11-28T16:16:13Z,77
2024-11-28T16:16:23Z,77
2024-11-28T16:16:28Z,84
2024-11-28T16:16:33Z,88
2024-11-28T16:16:48Z,88
2024-11-28T16:16:53Z,89
2024-11-28T16:16:58Z,93
2024-11-28T16:17:03Z,95
2024-11-28T16:17:13Z,95
2024-11-28T16:17:23Z,94
2024-11-28T16:17:33Z,93
2024-11-28T16:17:38Z,91
2024-11-28T16:17:43Z,91
2024-11-28T16:17:55Z,90
2024-11-28T16:18:00Z,91
2024-11-28T16:18:05Z,91
2024-11-28T16:18:10Z,92
2024-11-28T16:18:15Z,92
2024-11-28T16:18:20Z,91
2024-11-28T16:18:25Z,91
2024-11-28T16:18:30Z,91
2024-11-28T16:18:40Z,92
2024-11-28T16:18:45Z,93
2024-11-28T16:18:50Z,92
2024-11-28T16:19:00Z,91
2024-11-28T16:19:05Z,92
2024-11-28T16:19:10Z,94
2024-11-28T16:19:15Z,95
2024-11-28T16:19:20Z,96
2024-11-28T16:19:35Z,95
2024-11-28T16:19:50Z,96
2024-11-28T16:20:00Z,97
2024-11-28T16:20:05Z,98
2024-11-28T16:20:10Z,99
2024-11-28T16:20:15Z,100
2024-11-28T16:20:25Z,101
2024-11-28T16:20:30Z,100
2024-11-28T16:20:35Z,97
2024-11-28T16:20:40Z,96
2024-11-28T16:20:45Z,95
2024-11-28T16:20:50Z,95
2024-11-28T16:20:55Z,94
2024-11-28T16:21:00Z,92
2024-11-28T16:21:10Z,91
2024-11-28T16:21:15Z,88
2024-11-28T16:21:20Z,89
2024-11-28T16:21:25Z,91
2024-11-28T16:21:35Z,92
2024-11-28T16:21:40Z,94
2024-11-28T16:21:45Z,95
2024-11-28T16:22:00Z,96
2024-11-28T16:22:05Z,97
2024-11-28T16:22:10Z,95
2024-11-28T16:22:15Z,94
2024-11-28T16:22:30Z,94
2024-11-28T16:22:35Z,94
2024-11-28T16:22:50Z,94
2024-11-28T16:22:55Z,95
2024-11-28T16:23:00Z,99
2024-11-28T16:23:05Z,98
2024-11-28T16:23:15Z,100
2024-11-28T16:23:25Z,99
2024-11-28T16:23:30Z,98
2024-11-28T16:23:35Z,102
2024-11-28T16:23:40Z,107
2024-11-28T16:23:45Z,108
2024-11-28T16:24:00Z,107
2024-11-28T16:24:05Z,107
2024-11-28T16:24:10Z,106
2024-11-28T16:24:15Z,105
2024-11-28T16:24:30Z,105
2024-11-28T16:24:40Z,104
2024-11-28T16:24:45Z,102
2024-11-28T16:24:55Z,101
2024-11-28T16:25:10Z,101
2024-11-28T16:25:20Z,102
2024-11-28T16:25:25Z,104
2024-11-28T16:25:30Z,106
2024-11-28T16:25:45Z,106
2024-11-28T16:25:50Z,107
2024-11-28T16:26:00Z,106
2024-11-28T16:26:05Z,108
2024-11-28T16:26:10Z,110
2024-11-28T16:26:20Z,111
2024-11-28T16:26:25Z,108
2024-11-28T16:26:30Z,105
2024-11-28T16:26:35Z,104
2024-11-28T16:26:40Z,104
2024-11-28T16:26:45Z,105
2024-11-28T16:26:50Z,106
2024-11-28T16:27:00Z,106
2024-11-28T16:27:05Z,106
2024-11-28T16:27:15Z,105
2024-11-28T16:27:20Z,101
2024-11-28T16:27:25Z,100
2024-11-28T16:27:40Z,101
2024-11-28T16:27:45Z,102
2024-11-28T16:27:50Z,103
2024-11-28T16:27:55Z,104
2024-11-28T16:28:10Z,104
2024-11-28T16:28:15Z,105
2024-11-28T16:28:25Z,105
2024-11-28T16:28:30Z,107
2024-11-28T16:28:35Z,108
2024-11-28T16:28:50Z,111
2024-11-28T16:28:55Z,110
2024-11-28T16:29:00Z,103
2024-11-28T16:29:05Z,98
2024-11-28T16:29:10Z,100
2024-11-28T16:29:25Z,99
2024-11-28T16:29:30Z,97
2024-11-28T16:29:35Z,99
2024-11-28T16:29:50Z,102
2024-11-28T16:29:55Z,101
2024-11-28T16:30:00Z,99
2024-11-28T16:30:05Z,100
2024-11-28T16:30:10Z,98
2024-11-28T16:30:15Z,99
2024-11-28T16:30:25Z,96
2024-11-28T16:30:30Z,93
2024-11-28T16:30:35Z,90
2024-11-28T16:30:40Z,89
2024-11-28T16:30:55Z,91
2024-11-28T16:31:10Z,92
2024-11-28T16:31:15Z,91
2024-11-28T16:31:25Z,90
2024-11-28T16:31:30Z,89
2024-11-28T16:31:40Z,91
2024-11-28T16:31:50Z,92
2024-11-28T16:31:55Z,95
2024-11-28T16:32:00Z,95
2024-11-28T16:32:10Z,95
2024-11-28T16:32:15Z,94
2024-11-28T16:32:25Z,95
2024-11-28T16:32:30Z,96
2024-11-28T16:32:45Z,97
2024-11-28T16:33:00Z,98
2024-11-28T16:33:18Z,99
2024-11-28T16:33:33Z,99
2024-11-28T16:33:43Z,97
2024-11-28T16:33:48Z,96
2024-11-28T16:33:58Z,97
2024-11-28T16:34:07Z,98
2024-11-28T16:34:16Z,98
2024-11-28T16:34:31Z,99
2024-11-28T16:34:41Z,100
2024-11-28T16:34:46Z,101
2024-11-28T16:34:56Z,98
2024-11-28T16:35:01Z,97
2024-11-28T16:35:06Z,95
2024-11-28T16:35:11Z,95
2024-11-28T16:35:16Z,97
2024-11-28T16:35:21Z,98
2024-11-28T16:35:36Z,98
2024-11-28T16:35:41Z,99
2024-11-28T16:35:51Z,101
2024-11-28T16:35:56Z,102
2024-11-28T16:36:01Z,103
2024-11-28T16:36:16Z,105
2024-11-28T16:36:26Z,106
2024-11-28T16:36:31Z,107
2024-11-28T16:36:41Z,108
2024-11-28T16:36:51Z,108
2024-11-28T16:36:56Z,108
2024-11-28T16:37:01Z,108
2024-11-28T16:37:16Z,104
2024-11-28T16:37:21Z,101
2024-11-28T16:37:26Z,97
2024-11-28T16:37:31Z,94
2024-11-28T16:37:36Z,93
2024-11-28T16:37:41Z,93
2024-11-28T16:37:46Z,94
2024-11-28T16:37:56Z,93
2024-11-28T16:38:06Z,95
2024-11-28T16:38:16Z,96
2024-11-28T16:38:21Z,97
2024-11-28T16:38:26Z,96
2024-11-28T16:38:31Z,94
2024-11-28T16:38:41Z,95
2024-11-28T16:38:46Z,97
2024-11-28T16:38:56Z,98
2024-11-28T16:39:11Z,101
2024-11-28T16:39:21Z,102
2024-11-28T16:39:36Z,100
2024-11-28T16:39:46Z,100
2024-11-28T16:39:51Z,99
2024-11-28T16:40:06Z,98
2024-11-28T16:40:16Z,97
2024-11-28T16:40:26Z,98
2024-11-28T16:40:31Z,99
2024-11-28T16:40:46Z,101
2024-11-28T16:40:51Z,102
2024-11-28T16:41:01Z,103
2024-11-28T16:41:06Z,104
2024-11-28T16:41:11Z,102
2024-11-28T16:41:16Z,100
2024-11-28T16:41:21Z,99
2024-11-28T16:41:26Z,99
2024-11-28T16:41:41Z,97
2024-11-28T16:41:46Z,96
2024-11-28T16:41:51Z,96
2024-11-28T16:41:56Z,92
2024-11-28T16:42:01Z,91
2024-11-28T16:42:11Z,92
2024-11-28T16:42:16Z,93
2024-11-28T16:42:21Z,94
2024-11-28T16:42:31Z,95
2024-11-28T16:42:36Z,95
2024-11-28T16:42:46Z,96
2024-11-28T16:42:51Z,95
2024-11-28T16:42:56Z,95
2024-11-28T16:43:11Z,99
2024-11-28T16:43:16Z,100
2024-11-28T16:43:21Z,99
2024-11-28T16:43:26Z,97
2024-11-28T16:43:36Z,99
2024-11-28T16:43:41Z,100
2024-11-28T16:43:46Z,99
2024-11-28T16:43:51Z,98
2024-11-28T16:43:56Z,95
2024-11-28T16:44:01Z,94
2024-11-28T16:44:11Z,95
2024-11-28T16:44:16Z,98
2024-11-28T16:44:26Z,96
2024-11-28T16:44:31Z,95
2024-11-28T16:44:36Z,96
2024-11-28T16:44:41Z,97
2024-11-28T16:44:51Z,99
2024-11-28T16:44:56Z,102
2024-11-28T16:45:11Z,102
2024-11-28T16:45:26Z,102
2024-11-28T16:45:36Z,103
2024-11-28T16:45:41Z,102
2024-11-28T16:45:46Z,104
2024-11-28T16:46:01Z,104
2024-11-28T16:46:11Z,103
2024-11-28T16:46:16Z,102
2024-11-28T16:46:21Z,105
2024-11-28T16:46:31Z,102
2024-11-28T16:46:36Z,100
2024-11-28T16:46:41Z,95
2024-11-28T16:46:46Z,94
2024-11-28T16:46:51Z,95
2024-11-28T16:46:56Z,98
2024-11-28T16:47:06Z,99
2024-11-28T16:47:21Z,100
2024-11-28T16:47:26Z,98
2024-11-28T16:47:41Z,97
2024-11-28T16:47:46Z,99
2024-11-28T16:47:51Z,100
2024-11-28T16:47:56Z,99
2024-11-28T16:48:01Z,98
2024-11-28T16:48:11Z,96
2024-11-28T16:48:21Z,97
2024-11-28T16:48:36Z,98
2024-11-28T16:48:41Z,95
2024-11-28T16:48:46Z,94
2024-11-28T16:48:51Z,91
2024-11-28T16:48:56Z,90
2024-11-28T16:49:01Z,92
2024-11-28T16:49:16Z,92
2024-11-28T16:49:21Z,96
2024-11-28T16:49:26Z,98
2024-11-28T16:49:36Z,96
2024-11-28T16:49:46Z,99
2024-11-28T16:49:51Z,100
2024-11-28T16:49:56Z,98
2024-11-28T16:50:01Z,97
2024-11-28T16:50:11Z,98
2024-11-28T16:50:26Z,100
2024-11-28T16:50:31Z,101
2024-11-28T16:50:36Z,102
2024-11-28T16:50:41Z,102
2024-11-28T16:50:46Z,99
2024-11-28T16:50:56Z,100
2024-11-28T16:51:11Z,98
2024-11-28T16:51:16Z,100
2024-11-28T16:51:21Z,99
2024-11-28T16:51:26Z,97
2024-11-28T16:51:31Z,98
2024-11-28T16:51:36Z,99
2024-11-28T16:51:41Z,96
2024-11-28T16:51:46Z,97
2024-11-28T16:51:51Z,98
2024-11-28T16:51:56Z,94
2024-11-28T16:52:11Z,94
2024-11-28T16:52:16Z,95
2024-11-28T16:52:21Z,95
2024-11-28T16:52:31Z,97
2024-11-28T16:52:36Z,99
2024-11-28T16:52:41Z,98
2024-11-28T16:52:51Z,99
2024-11-28T16:53:06Z,99
2024-11-28T16:53:16Z,98
2024-11-28T16:53:31Z,98
2024-11-28T16:53:46Z,98
2024-11-28T16:54:01Z,99
2024-11-28T16:54:11Z,100
2024-11-28T16:54:16Z,101
2024-11-28T16:54:21Z,101
2024-11-28T16:54:31Z,103
2024-11-28T16:54:36Z,104
2024-11-28T16:54:41Z,100
2024-11-28T16:54:46Z,100
2024-11-28T16:54:51Z,99
2024-11-28T16:54:56Z,98
2024-11-28T16:55:01Z,95
2024-11-28T16:55:11Z,96
2024-11-28T16:55:26Z,96
2024-11-28T16:55:36Z,95
2024-11-28T16:55:51Z,98
2024-11-28T16:55:56Z,100
2024-11-28T16:56:01Z,103
2024-11-28T16:56:16Z,102
2024-11-28T16:56:21Z,100
2024-11-28T16:56:26Z,101
2024-11-28T16:56:31Z,107
2024-11-28T16:56:36Z,110
2024-11-28T16:56:46Z,111
2024-11-28T16:56:56Z,112
2024-11-28T16:57:01Z,113
2024-11-28T16:57:06Z,111
2024-11-28T16:57:21Z,109
2024-11-28T16:57:26Z,108
2024-11-28T16:57:31Z,111
2024-11-28T16:57:36Z,112
2024-11-28T16:57:51Z,109
2024-11-28T16:57:56Z,111
2024-11-28T16:58:06Z,112
2024-11-28T16:58:11Z,114
2024-11-28T16:58:21Z,113
2024-11-28T16:58:31Z,112
2024-11-28T16:58:36Z,115
2024-11-28T16:58:46Z,113
2024-11-28T16:59:01Z,113
2024-11-28T16:59:06Z,112
2024-11-28T16:59:11Z,110
2024-11-28T16:59:16Z,111
2024-11-28T16:59:21Z,110
2024-11-28T16:59:26Z,111
2024-11-28T16:59:31Z,113
2024-11-28T16:59:36Z,115
2024-11-28T16:59:41Z,120
2024-11-28T16:59:46Z,124
2024-11-28T16:59:51Z,128
2024-11-28T16:59:56Z,133
2024-11-28T17:00:01Z,136
2024-11-28T17:00:06Z,137
2024-11-28T17:00:11Z,139
2024-11-28T17:00:16Z,137
2024-11-28T17:00:21Z,134
2024-11-28T17:00:26Z,130
2024-11-28T17:00:31Z,124
2024-11-28T17:00:36Z,118
2024-11-28T17:00:41Z,116
2024-11-28T17:00:46Z,115
2024-11-28T17:00:56Z,116
2024-11-28T17:01:01Z,115
2024-11-28T17:01:11Z,113
2024-11-28T17:01:16Z,109
2024-11-28T17:01:21Z,107
2024-11-28T17:01:26Z,103
2024-11-28T17:01:31Z,100
2024-11-28T17:01:36Z,101
2024-11-28T17:01:41Z,106
